ECG;SCR;Temp;HR;HRV_LF
-7019.484;6.113;32.008;89.048;77.694
-7044.146;6.115;32.007;89.048;77.694
-7097.196;6.116;32.007;89.048;77.694
-7186.036;6.118;32.007;89.048;77.694
-7245.938;6.12;32.007;89.048;77.694
-7325.971;6.122;32.005;89.048;77.694
-7390.014;6.123;32.004;89.048;77.694
-7443.027;6.125;32.005;89.048;77.694
-7494.293;6.126;32.005;89.048;77.694
-7506.728;6.127;32.003;89.048;77.694
-7513.288;6.129;32.006;89.048;77.694
-7501.146;6.13;32.005;89.048;77.694
-7486.878;6.132;32.004;89.048;77.694
-7484.619;6.134;32.005;89.048;77.694
-7476.325;6.135;32.006;89.048;77.694
-7474.712;6.136;32.008;89.048;77.694
-7479.171;6.138;32.006;89.048;77.694
-7451.907;6.138;32.004;89.048;77.694
-7463.072;6.14;32.008;89.048;77.694
-7470.645;6.141;32.007;89.048;77.694
-7484.362;6.142;32.004;89.048;77.694
-7486.109;6.144;32.005;89.048;77.427
-7507.107;6.145;32.005;89.048;77.427
-7493.976;6.145;32.01;89.048;77.427
-7503.833;6.147;32.006;89.048;77.427
-7510.747;6.148;32.008;89.048;77.427
-7525.429;6.149;32.006;89.048;77.427
-7522.412;6.15;32.005;89.048;77.427
-7531.451;6.152;32.005;89.048;77.427
-7530.413;6.153;32.005;89.048;77.427
-7544.289;6.154;32.005;89.048;77.427
-7570.747;6.155;32.005;89.048;77.427
-7560.034;6.156;32.007;89.048;77.427
-7585.869;6.157;32.006;89.048;77.427
-7576.916;6.158;32.005;89.048;77.427
-7584.745;6.16;32.004;89.048;77.427
-7538.89;6.16;32.004;89.048;77.427
-7482.567;6.162;32.005;89.048;77.427
-7513.312;6.163;32.007;89.048;77.427
-7537.18;6.163;32.004;89.048;77.427
-7466.638;6.165;32.005;89.048;77.427
-7460.763;6.165;32.007;89.048;77.427
-7454.619;6.166;32.006;89.048;77.427
-7504.945;6.168;32.007;89.048;77.427
-7535.006;6.169;32.005;89.048;77.427
-7584.941;6.17;32.007;89.048;77.427
-7591.659;6.172;32.007;89.048;77.427
-7621.415;6.173;32.005;89.048;77.427
-7617.958;6.175;32.004;89.048;77.427
-7630.051;6.175;32.006;89.048;77.427
-7637.392;6.177;32.002;89.048;77.427
-7638.308;6.178;32.006;89.048;77.427
-7669.896;6.18;32.004;89.048;77.427
-7679.497;6.181;32.005;89.048;77.172
-7726.928;6.182;32.005;89.048;77.172
-7798.581;6.184;32.006;89.048;77.172
-7775.825;6.185;32.007;89.048;77.172
-7439.937;6.186;32.004;89.956;77.172
-6460.318;6.187;32.006;89.956;77.172
-6142.948;6.189;32.008;89.956;77.172
-7076.552;6.191;32.008;89.956;77.172
-8036.664;6.192;32.009;89.961;77.172
-7972.083;6.194;32.009;89.961;77.172
-7647.433;6.196;32.008;89.961;77.172
-7611.924;6.197;32.009;89.961;77.172
-7600.271;6.198;32.005;89.961;77.172
-7603.874;6.201;32.006;89.961;77.172
